1700986556.00,44.90,-94.20,1755.00,1755.00,44.00,0.00
1700162152.00,44.90,-94.20,1511.00,1511.00,22.00,0.00
1699984352.00,44.90,-94.20,1549.00,1549.00,42.00,0.00
1698682195.00,44.90,-94.20,1865.00,1865.00,56.00,0.00
1698511888.00,44.90,-94.20,483.00,483.00,13.00,0.00
1698088357.00,40.71,-74.01,1325.00,1325.00,39.00,1.00
1681338174.00,0.00,0.00,14950.00,14950.00,172.00,0.00
1669673616.00,0.00,0.00,6657.00,6657.00,169.00,0.00
1664565118.00,0.00,0.00,63431.00,63431.00,1032.00,0.00
1709324284.00,0.00,0.00,264.00,264.00,24.00,0.00
1708973035.00,0.00,0.00,230.00,230.00,27.00,0.00
1708718457.00,0.00,0.00,394.00,394.00,35.00,0.00
1708633046.00,0.00,0.00,5226.00,5226.00,72.00,0.00
1708535005.00,0.00,0.00,170.00,170.00,48.00,0.00
1708489829.00,0.00,0.00,2786.00,2786.00,52.00,0.00
1708095302.00,0.00,0.00,292.00,292.00,41.00,1.00
1707931896.00,0.00,0.00,568.00,568.00,42.00,0.00
1707879332.00,0.00,0.00,330.00,0.00,31.00,0.00
1709358199.00,0.00,0.00,1528.00,1528.00,11.00,0.00
1706346392.00,0.00,0.00,1007.00,0.00,18.00,0.00
1705935994.00,0.00,0.00,766.00,766.00,5.00,0.00
1705832904.00,0.00,0.00,2742.00,2742.00,22.00,0.00
1705333751.00,0.00,0.00,3448.00,3448.00,25.00,0.00
1705303140.00,0.00,0.00,1179.00,0.00,13.00,0.00
1705294477.00,0.00,0.00,2163.00,0.00,45.00,0.00
1704309953.00,45.58,-111.08,1677.00,1677.00,12.00,1.00
1704087090.00,0.00,0.00,9023.00,0.00,56.00,0.00
1703957894.00,45.58,-111.08,14748.00,14748.00,172.00,0.00
1702931339.00,0.00,0.00,530.00,530.00,5.00,1.00
1702773561.00,0.00,0.00,1001.00,1001.00,7.00,0.00
1708018219.00,0.00,0.00,731.00,0.00,10.00,0.00
1707691778.00,39.19,-106.82,707.00,707.00,9.00,0.00
1707614152.00,0.00,0.00,971.00,971.00,11.00,0.00
1707592123.00,0.00,0.00,1855.00,0.00,28.00,0.00
1706919554.00,0.00,0.00,8155.00,0.00,84.00,0.00
1700585173.00,0.00,0.00,987.00,987.00,12.00,0.00
1700160179.00,28.95,83.90,3670.00,3670.00,25.00,0.00
1699903137.00,28.38,84.00,2574.00,2574.00,24.00,0.00
1699154028.00,28.87,82.17,1525.00,1525.00,5.00,0.00
1699124107.00,28.38,84.00,3077.00,3077.00,30.00,0.00
1699043318.00,28.38,84.00,5205.00,5205.00,53.00,1.00
1698941506.00,28.95,83.90,3399.00,0.00,48.00,0.00
1709404223.00,0.00,0.00,1549.00,1549.00,19.00,0.00
1709365268.00,0.00,0.00,1409.00,0.00,20.00,0.00
1709271727.00,0.00,0.00,2507.00,2507.00,23.00,0.00
1709189368.00,0.00,0.00,4156.00,4156.00,18.00,1.00
1708933597.00,0.00,0.00,1525.00,1525.00,16.00,1.00
1708806242.00,0.00,0.00,832.00,0.00,13.00,0.00
1708760724.00,0.00,0.00,3001.00,3001.00,38.00,0.00
1708721308.00,0.00,0.00,2076.00,2076.00,9.00,0.00
1708550549.00,0.00,0.00,5210.00,0.00,60.00,1.00
1708410466.00,0.00,0.00,1249.00,1249.00,20.00,0.00
1708334902.00,0.00,0.00,2314.00,2314.00,50.00,1.00
1708249280.00,0.00,0.00,3448.00,0.00,26.00,0.00
1608765663.00,0.00,0.00,1154.00,1154.00,28.00,1.00
1608736173.00,0.00,0.00,872.00,872.00,12.00,1.00
1608677549.00,0.00,0.00,429.00,429.00,2.00,0.00
1608657182.00,0.00,0.00,271.00,0.00,0.00,0.00
1608598756.00,0.00,0.00,589.00,589.00,33.00,0.00
1608587623.00,0.00,0.00,678.00,0.00,23.00,1.00
1606734017.00,0.00,0.00,359.00,359.00,6.00,1.00
1606683630.00,0.00,0.00,148.00,148.00,1.00,0.00
1606658438.00,0.00,0.00,523.00,523.00,12.00,0.00
1606510836.00,0.00,0.00,528.00,528.00,6.00,0.00
1606480234.00,0.00,0.00,355.00,355.00,6.00,0.00
1606429594.00,0.00,0.00,319.00,319.00,6.00,0.00
1554309632.00,0.00,0.00,5190.00,5190.00,111.00,1.00
1670867038.00,0.00,0.00,54065.00,0.00,150.00,0.00
1709317301.00,0.00,0.00,418.00,418.00,31.00,1.00
1709053581.00,51.92,4.48,239.00,0.00,18.00,0.00
1708888033.00,52.38,4.90,202.00,202.00,7.00,0.00
1708281130.00,52.36,4.89,156.00,156.00,12.00,0.00
1707758424.00,0.00,0.00,88.00,88.00,10.00,0.00
1707590594.00,52.35,4.90,154.00,0.00,9.00,1.00
1707411748.00,0.00,0.00,208.00,208.00,16.00,1.00
1707154748.00,52.36,4.88,1609.00,0.00,127.00,0.00
1706978419.00,0.00,0.00,216.00,216.00,291.00,0.00
1706720857.00,0.00,0.00,104.00,0.00,5.00,1.00
1708547273.00,0.00,0.00,1211.00,1211.00,57.00,0.00
1708035943.00,0.00,0.00,875.00,875.00,81.00,0.00
1707673201.00,0.00,0.00,1510.00,1510.00,81.00,0.00
1707432152.00,0.00,0.00,1551.00,0.00,143.00,0.00
1707227790.00,0.00,0.00,336.00,336.00,13.00,1.00
1705624126.00,0.00,0.00,573.00,573.00,36.00,1.00
1705598711.00,0.00,0.00,1056.00,0.00,78.00,1.00
1705261441.00,0.00,0.00,653.00,653.00,127.00,1.00
1705181146.00,0.00,0.00,29465.00,29465.00,384.00,0.00
1705001306.00,0.00,0.00,3793.00,3793.00,74.00,0.00
1704845244.00,0.00,0.00,2953.00,0.00,171.00,0.00
1703376505.00,0.00,0.00,5424.00,5424.00,470.00,0.00
1586499544.00,0.00,0.00,2066.00,2066.00,46.00,0.00
1586415987.00,0.00,0.00,2400.00,2400.00,52.00,0.00
1586324916.00,-24.78,134.75,2275.00,0.00,38.00,0.00
1585724403.00,0.00,0.00,3346.00,3346.00,66.00,0.00
1585643891.00,0.00,0.00,1825.00,1825.00,21.00,1.00
1584865062.00,0.00,0.00,1099.00,1099.00,8.00,0.00
1584772997.00,0.00,0.00,3340.00,3340.00,69.00,0.00
1584087577.00,0.00,0.00,2214.00,2214.00,49.00,0.00
1583907895.00,0.00,0.00,2393.00,2393.00,43.00,0.00
1582884318.00,0.00,0.00,988.00,988.00,8.00,0.00
1582780248.00,-24.78,134.75,3001.00,0.00,43.00,0.00
1582353073.00,-35.78,148.01,407.00,407.00,5.00,0.00
1642672792.00,0.00,0.00,768.00,0.00,17.00,0.00
1642065062.00,0.00,0.00,852.00,852.00,7.00,0.00
1641899216.00,0.00,0.00,548.00,0.00,4.00,0.00
1641809638.00,0.00,0.00,669.00,669.00,9.00,0.00
1641752597.00,0.00,0.00,682.00,682.00,6.00,0.00
1641666336.00,0.00,0.00,866.00,866.00,30.00,1.00
1574763892.00,53.33,5.35,3252.00,3252.00,57.00,1.00
1574601910.00,50.82,5.81,1871.00,1871.00,6.00,0.00
1574434288.00,0.00,0.00,4863.00,4863.00,87.00,0.00
1573558074.00,52.27,4.75,4370.00,0.00,71.00,0.00
1571227045.00,52.05,5.62,4434.00,4434.00,57.00,1.00
1570109774.00,51.69,5.17,1806.00,1806.00,13.00,0.00
1709393795.00,0.00,0.00,122.00,122.00,3.00,0.00
1709207464.00,0.00,0.00,291.00,291.00,8.00,0.00
1708966790.00,0.00,0.00,1290.00,0.00,66.00,0.00
1708774381.00,0.00,0.00,1161.00,1161.00,23.00,1.00
1708598534.00,0.00,0.00,4920.00,4920.00,270.00,0.00
1708546686.00,0.00,0.00,185.00,0.00,6.00,0.00
1708351907.00,0.00,0.00,682.00,682.00,18.00,0.00
1708083901.00,0.00,0.00,582.00,582.00,5.00,0.00
1707815747.00,0.00,0.00,151.00,151.00,2.00,1.00
1707752949.00,0.00,0.00,154.00,154.00,0.00,0.00
1707679082.00,0.00,0.00,239.00,0.00,9.00,1.00
1707490542.00,0.00,0.00,135.00,135.00,9.00,0.00
1682594254.00,0.00,0.00,283.00,283.00,21.00,1.00
1656608437.00,41.89,12.48,587.00,0.00,42.00,0.00
1672527285.00,41.89,12.48,1347.00,1347.00,39.00,0.00
1655410532.00,45.44,12.33,1347.00,1347.00,34.00,0.00
1653412668.00,41.89,12.48,1183.00,1183.00,48.00,1.00
1651072887.00,41.89,12.48,1046.00,1046.00,28.00,0.00
1650380211.00,0.00,0.00,815.00,815.00,24.00,0.00
1648670499.00,41.89,12.48,1272.00,0.00,27.00,0.00
1647274853.00,41.89,12.48,1166.00,0.00,61.00,0.00
1646866854.00,41.89,12.48,995.00,995.00,20.00,0.00
1644416133.00,41.89,12.48,1832.00,1832.00,42.00,0.00
1643562301.00,41.89,12.48,1675.00,1675.00,37.00,0.00
1709300388.00,0.00,0.00,5506.00,5506.00,8.00,0.00
1709229267.00,0.00,0.00,11115.00,11115.00,341.00,0.00
1709129053.00,0.00,0.00,9317.00,9317.00,21.00,0.00
1709043096.00,0.00,0.00,6104.00,6104.00,58.00,0.00
1708963570.00,0.00,0.00,6303.00,6303.00,129.00,0.00
1708700489.00,0.00,0.00,4931.00,4931.00,35.00,0.00
1708614155.00,0.00,0.00,3392.00,0.00,26.00,0.00
1708536281.00,0.00,0.00,11593.00,11593.00,16.00,0.00
1708442645.00,0.00,0.00,9769.00,9769.00,149.00,0.00
1708361715.00,0.00,0.00,5996.00,5996.00,6514.00,0.00
1708266362.00,0.00,0.00,9707.00,9707.00,908.00,0.00
1708094452.00,0.00,0.00,11056.00,11056.00,127.00,0.00
1600706354.00,0.00,0.00,172277.00,172277.00,1043.00,0.00
1627915142.00,0.00,0.00,92613.00,0.00,248.00,0.00
1638898371.00,0.00,0.00,55733.00,55733.00,84.00,0.00
1678908141.00,0.00,0.00,26904.00,26904.00,89.00,1.00
1678463345.00,0.00,0.00,53903.00,53903.00,185.00,0.00
1677854675.00,0.00,0.00,14820.00,14820.00,16.00,0.00
1677250800.00,52.25,5.54,12210.00,0.00,23.00,0.00
1677077168.00,0.00,0.00,49296.00,49296.00,109.00,0.00
1675362083.00,0.00,0.00,25198.00,25198.00,62.00,0.00
1673640526.00,0.00,0.00,23542.00,0.00,103.00,1.00
1673374276.00,0.00,0.00,31070.00,31070.00,53.00,0.00
1673293619.00,0.00,0.00,26086.00,26086.00,44.00,0.00
1709358857.00,0.00,0.00,7434.00,7434.00,52.00,1.00
1709240322.00,40.55,14.23,13982.00,13982.00,79.00,0.00
1709101155.00,0.00,0.00,4168.00,4168.00,20.00,0.00
1709007848.00,0.00,0.00,3934.00,3934.00,10.00,0.00
1708923958.00,0.00,0.00,13181.00,13181.00,54.00,0.00
1708754803.00,0.00,0.00,2806.00,0.00,35.00,0.00
1708662770.00,0.00,0.00,7096.00,7096.00,28.00,1.00
1708493437.00,0.00,0.00,4281.00,4281.00,29.00,1.00
1708314502.00,0.00,0.00,13872.00,0.00,86.00,0.00
1708146340.00,0.00,0.00,9550.00,9550.00,101.00,0.00
1707971590.00,0.00,0.00,4589.00,4589.00,17.00,0.00
1707884261.00,0.00,0.00,5402.00,0.00,39.00,0.00
1686278924.00,0.00,0.00,169832.00,169832.00,3658.00,0.00
1660072769.00,0.00,0.00,114104.00,114104.00,2333.00,1.00
1660352949.00,0.00,0.00,188057.00,0.00,4199.00,0.00
1709230953.00,0.00,0.00,4140.00,4140.00,990.00,0.00
1709068655.00,0.00,0.00,15800.00,15800.00,13.00,0.00
1709060533.00,0.00,0.00,9497.00,9497.00,139.00,0.00
1708981294.00,0.00,0.00,22107.00,22107.00,135.00,0.00
1708449904.00,0.00,0.00,58498.00,58498.00,126.00,0.00
1708288846.00,0.00,0.00,30726.00,30726.00,287.00,0.00
1708015824.00,0.00,0.00,58910.00,58910.00,494.00,1.00
1707967921.00,0.00,0.00,260631.00,260631.00,1983.00,1.00
1707870578.00,0.00,0.00,10479.00,10479.00,339.00,1.00
1670986848.00,51.46,-0.11,788.00,0.00,125.00,0.00
1654133937.00,51.46,-0.11,1503.00,1503.00,241.00,0.00
1635963170.00,0.00,0.00,21254.00,0.00,116.00,0.00
1633797711.00,40.82,-73.44,6681.00,6681.00,50.00,0.00
1633749829.00,34.11,-118.19,38580.00,38580.00,217.00,0.00
1632956386.00,0.00,0.00,2377.00,2377.00,61.00,1.00
1631845161.00,51.46,-0.11,3653.00,3653.00,29.00,0.00
1631026020.00,0.00,0.00,6265.00,6265.00,112.00,0.00
1630723964.00,0.00,0.00,5297.00,5297.00,52.00,1.00
1629085851.00,0.00,0.00,5484.00,0.00,125.00,1.00
1627603855.00,34.11,-118.19,10961.00,10961.00,110.00,0.00
1626805410.00,0.00,0.00,4357.00,4357.00,49.00,0.00
1709240256.00,0.00,0.00,540.00,540.00,6.00,1.00
1707927849.00,0.00,0.00,1205.00,1205.00,16.00,1.00
1705687800.00,0.00,0.00,769.00,769.00,40.00,1.00
1705622014.00,0.00,0.00,2245.00,2245.00,26.00,0.00
1705440925.00,-41.50,172.83,225.00,0.00,1.00,0.00
1704995609.00,0.00,0.00,807.00,807.00,6.00,0.00
1704842915.00,0.00,0.00,497.00,0.00,0.00,1.00
1704755678.00,-41.18,146.36,6259.00,6259.00,228.00,0.00
1704493008.00,0.00,0.00,911.00,0.00,11.00,0.00
1704312772.00,-33.85,151.20,677.00,0.00,8.00,0.00
1704227515.00,0.00,0.00,236.00,236.00,3.00,0.00
1704141552.00,0.00,0.00,267.00,267.00,7.00,0.00
1709233200.00,29.27,48.00,12971.00,12971.00,185.00,1.00
1709061124.00,0.00,0.00,5120.00,5120.00,158.00,0.00
1708884000.00,29.09,48.13,67668.00,0.00,2184.00,1.00
1708860630.00,29.09,48.13,45501.00,45501.00,1497.00,0.00
1708797788.00,29.27,47.50,39692.00,39692.00,733.00,0.00
1708627093.00,29.27,47.50,15902.00,15902.00,218.00,1.00
1708539085.00,29.38,47.97,6469.00,6469.00,152.00,0.00
1708454147.00,29.27,47.50,3820.00,3820.00,74.00,1.00
1707847200.00,29.27,47.50,34423.00,34423.00,462.00,0.00
1706379109.00,0.00,0.00,18937.00,18937.00,191.00,1.00
1706295778.00,0.00,0.00,26586.00,0.00,246.00,0.00
1706211653.00,0.00,0.00,37493.00,37493.00,570.00,1.00
1708322758.00,0.00,0.00,181.00,181.00,0.00,0.00
1708322707.00,0.00,0.00,366.00,366.00,0.00,0.00
1708322686.00,0.00,0.00,269.00,269.00,0.00,0.00
1706600254.00,0.00,0.00,1088.00,1088.00,1.00,0.00
1706599957.00,0.00,0.00,195.00,0.00,1.00,0.00
1701445262.00,0.00,0.00,683.00,683.00,2.00,0.00
1701445238.00,0.00,0.00,103.00,0.00,0.00,0.00
1693493019.00,0.00,0.00,292.00,292.00,1.00,0.00
1691722082.00,0.00,0.00,220.00,0.00,0.00,0.00
1691272831.00,0.00,0.00,101.00,101.00,1.00,0.00
1691272820.00,0.00,0.00,395.00,395.00,0.00,1.00
1691272798.00,0.00,0.00,373.00,0.00,1.00,0.00
1692168184.00,0.00,0.00,1692379.00,1692379.00,5281.00,0.00
1687432190.00,40.68,14.71,2033793.00,0.00,9734.00,0.00
1671521386.00,-21.00,-61.00,2006147.00,2006147.00,18822.00,0.00
1669285324.00,0.00,0.00,1949671.00,0.00,14375.00,0.00
1668680950.00,0.00,0.00,2769000.00,2769000.00,18068.00,1.00
1666596012.00,30.27,-97.74,825479.00,825479.00,2556.00,1.00
1665113320.00,37.45,25.39,1893454.00,1893454.00,10042.00,1.00
1664790869.00,-28.82,24.99,1070456.00,0.00,12543.00,1.00
1664625981.00,0.00,0.00,1481025.00,1481025.00,9132.00,0.00
1664091995.00,37.45,25.39,2165406.00,2165406.00,17056.00,0.00
1659592779.00,3.72,73.22,2256261.00,2256261.00,30310.00,0.00
1658728346.00,43.95,7.48,4414844.00,0.00,122771.00,0.00
1709277708.00,74.35,37.81,1475.00,0.00,24.00,1.00
1709017831.00,27.67,-97.35,9315.00,0.00,274.00,1.00
1708586846.00,64.57,11.53,2693.00,0.00,134.00,0.00
1708243916.00,63.25,25.92,5926.00,5926.00,98.00,1.00
1707809248.00,0.00,0.00,6545.00,6545.00,268.00,0.00
1707389356.00,0.00,0.00,2025.00,2025.00,46.00,0.00
1706432463.00,0.00,0.00,7958.00,0.00,267.00,0.00
1706030776.00,0.00,0.00,4908.00,4908.00,173.00,0.00
1705303587.00,0.00,0.00,13086.00,0.00,405.00,0.00
1704354973.00,64.98,-18.11,9303.00,0.00,228.00,1.00
1704008841.00,15.19,120.53,12759.00,12759.00,320.00,0.00
1703494873.00,67.69,26.73,12436.00,12436.00,283.00,0.00
1662844105.00,-0.24,-79.17,7218.00,7218.00,175.00,0.00
1676924680.00,0.00,0.00,7893.00,7893.00,280.00,0.00
1679250591.00,0.00,0.00,14740.00,0.00,399.00,1.00
1708967370.00,0.00,0.00,3718.00,3718.00,110.00,0.00
1708621217.00,0.00,0.00,5179.00,0.00,559.00,0.00
1707846936.00,0.00,0.00,4673.00,4673.00,128.00,0.00
1707770506.00,0.00,0.00,443.00,443.00,40.00,0.00
1707158808.00,0.00,0.00,766.00,766.00,59.00,0.00
1707064505.00,34.05,-118.24,986.00,986.00,76.00,0.00
1706635634.00,0.00,0.00,5041.00,5041.00,135.00,0.00
